,county_name,fips_code,state,blue_votes,red_votes,other_votes,blue_percentage,red_percentage,other_percentage
7659,Delta,48119.0,Texas,400,1836,45,0.17536168347216133,0.8049101271372205,0.01972818939061815
7662,Denton,48121.0,Texas,110890,170603,17152,0.37131041872457266,0.5712568434093991,0.057432737866028226
7665,Dewitt,48123.0,Texas,1163,5519,162,0.16992986557568673,0.8063997662185857,0.023670368205727644
7668,Dickens,48125.0,Texas,128,755,26,0.1408140814081408,0.8305830583058306,0.028602860286028604
7671,Dimmit,48127.0,Texas,2173,974,78,0.6737984496124031,0.302015503875969,0.024186046511627906
7674,Donley,48129.0,Texas,191,1225,49,0.13037542662116042,0.8361774744027304,0.033447098976109216
7677,Duval,48131.0,Texas,2783,1316,69,0.6677063339731286,0.31573896353166986,0.016554702495201537
7680,Eastland,48133.0,Texas,776,6011,176,0.11144621571161856,0.8632773229929628,0.02527646129541864
7683,Ector,48135.0,Texas,10249,25020,1261,0.2805639200656994,0.6849165069805639,0.03451957295373666
7686,Edwards,48137.0,Texas,303,746,24,0.28238583410997203,0.6952469711090401,0.022367194780987885
7689,Ellis,48139.0,Texas,16253,44941,2479,0.2552573304226281,0.705809369748559,0.03893329982881284
7692,El,48141.0,Texas,147843,55512,10653,0.6908293147919704,0.2593921722552428,0.04977851295278681
7695,Erath,48143.0,Texas,2160,11210,523,0.1554739797020082,0.8068811631757,0.0376448571222918
7698,Falls,48145.0,Texas,1684,3441,123,0.3208841463414634,0.6556783536585366,0.0234375
7701,Fannin,48147.0,Texas,2132,9548,364,0.17701760212553969,0.7927598804383925,0.030222517436067752
7704,Fayette,48149.0,Texas,2144,8743,287,0.19187399319849652,0.7824413817791301,0.025684625022373366
7707,Fisher,48151.0,Texas,403,1265,61,0.23308270676691728,0.7316367842683632,0.035280508964719494
7710,Floyd,48153.0,Texas,435,1474,50,0.222052067381317,0.7524247064828994,0.025523226135783564
7713,Foard,48155.0,Texas,113,383,17,0.2202729044834308,0.746588693957115,0.03313840155945419
7716,Fort,48157.0,Texas,134686,117291,10089,0.5139392366808361,0.44756282768462907,0.03849793563453481
7719,Franklin,48159.0,Texas,665,3585,130,0.15182648401826485,0.8184931506849316,0.02968036529680365
7722,Freestone,48161.0,Texas,1471,6026,187,0.19143675169182717,0.7842269651223321,0.024336283185840708
7725,Frio,48163.0,Texas,2444,1856,100,0.5554545454545454,0.4218181818181818,0.022727272727272728
7728,Gaines,48165.0,Texas,597,3907,116,0.1292207792207792,0.8456709956709957,0.025108225108225107
7731,Galveston,48167.0,Texas,43658,73757,5488,0.35522322481957314,0.6001236747679064,0.04465310041252044
7734,Garza,48169.0,Texas,230,1225,29,0.15498652291105122,0.8254716981132075,0.01954177897574124
7737,Gillespie,48171.0,Texas,2288,10446,480,0.17314968972302103,0.7905252005448766,0.03632510973210232
7740,Glasscock,48173.0,Texas,34,553,17,0.056291390728476824,0.9155629139072847,0.028145695364238412
7743,Goliad,48175.0,Texas,973,2620,115,0.26240560949298813,0.7065803667745415,0.031014023732470336
7746,Gonzales,48177.0,Texas,1571,4587,176,0.2480265235238396,0.7241869276918219,0.02778654878433849
7749,Gray,48179.0,Texas,701,6500,204,0.09466576637407158,0.8777852802160703,0.027548953409858204
7752,Grayson,48181.0,Texas,10301,35325,1790,0.21724734266914122,0.745001687194196,0.03775097013666273
7755,Gregg,48183.0,Texas,11677,28764,1308,0.2796953220436418,0.688974586217634,0.03133009173872428
7758,Grimes,48185.0,Texas,2194,7065,274,0.23014790726948495,0.7411098290150006,0.02874226371551453
7761,Guadalupe,48187.0,Texas,18391,36632,2799,0.31806232921725297,0.633530490124866,0.048407180657881084
7764,Hale,48189.0,Texas,2101,6366,391,0.23718672386543238,0.7186723865432377,0.04414088959132987
7767,Hall,48191.0,Texas,164,893,34,0.15032080659945005,0.8185151237396884,0.031164069660861594
7770,Hamilton,48193.0,Texas,479,3060,81,0.13232044198895027,0.8453038674033149,0.022375690607734807
7773,Hansford,48195.0,Texas,171,1730,46,0.08782742681047766,0.8885464817668207,0.02362609142270159
7776,Hardeman,48197.0,Texas,249,1207,57,0.16457369464639787,0.797752808988764,0.03767349636483807
7779,Hardin,48199.0,Texas,2780,19606,394,0.12203687445127305,0.860667251975417,0.01729587357330992
7782,Harris,48201.0,Texas,707914,545955,58243,0.5395225407587158,0.4160887180362652,0.04438874120501908
7785,Harrison,48203.0,Texas,7151,18749,648,0.26936115714931447,0.7062302244990206,0.02440861835166491
7788,Hartley,48205.0,Texas,173,1730,49,0.08862704918032786,0.8862704918032787,0.025102459016393443
7791,Haskell,48207.0,Texas,314,1403,53,0.17740112994350282,0.7926553672316384,0.029943502824858758
7794,Hays,48209.0,Texas,33224,33826,5114,0.4603957652014855,0.4687378748406408,0.07086635995787373
7797,Hemphill,48211.0,Texas,181,1462,52,0.10678466076696165,0.8625368731563422,0.030678466076696165
7800,Henderson,48213.0,Texas,5669,23650,726,0.18868364120485936,0.7871526044266933,0.024163754368447327
7803,Hidalgo,48215.0,Texas,118809,48642,5986,0.6850268397170154,0.28045918690936766,0.03451397337361693
7806,Hill,48217.0,Texas,2547,10108,315,0.1963762528912876,0.779336931380108,0.02428681572860447
7809,Hockley,48219.0,Texas,1260,5809,242,0.1723430447271235,0.7945561482697305,0.033100807003145945
7812,Hood,48221.0,Texas,4008,21382,872,0.15261594699565914,0.8141801842967025,0.03320386870763841
7815,Hopkins,48223.0,Texas,2510,10707,321,0.18540404786526812,0.7908849165312454,0.02371103560348648
7818,Houston,48225.0,Texas,1978,6205,170,0.23680114928768106,0.7428468813599904,0.020351969352328504
7821,Howard,48227.0,Texas,1770,6637,316,0.20291184225610456,0.7608620887309412,0.03622606901295426
7824,Hudspeth,48229.0,Texas,324,503,44,0.3719862227324914,0.5774971297359357,0.0505166475315729
7827,Hunt,48231.0,Texas,6396,23910,1248,0.20270013310515306,0.7577486214109146,0.03955124548393231
7830,Hutchinson,48233.0,Texas,854,7042,259,0.10472103004291845,0.863519313304721,0.03175965665236052
7833,Irion,48235.0,Texas,90,660,16,0.1174934725848564,0.8616187989556136,0.020887728459530026
7836,Jack,48237.0,Texas,314,2973,63,0.09373134328358208,0.8874626865671642,0.018805970149253733
7839,Jackson,48239.0,Texas,904,4266,132,0.17050169747265184,0.8046020369671822,0.024896265560165973
7842,Jasper,48241.0,Texas,2590,10609,220,0.19300991131977047,0.7905954243982413,0.016394664281988224
7845,Jeff,48243.0,Texas,422,695,74,0.35432409739714527,0.5835432409739715,0.06213266162888329
7848,Jefferson,48245.0,Texas,42443,42862,2313,0.4844095962016937,0.4891917185966354,0.02639868520167089
7851,Jim,48247.0,Texas,1635,430,54,0.7715903728173666,0.20292590844738084,0.025483718735252476
7854,Jim,48249.0,Texas,6694,5420,265,0.5407545035947976,0.43783827449713225,0.02140722190807012
7857,Johnson,48251.0,Texas,10988,44382,2236,0.19074401972016805,0.7704405791063431,0.038815401173488875
7860,Jones,48253.0,Texas,936,4819,205,0.15704697986577182,0.8085570469798657,0.034395973154362415
7863,Karnes,48255.0,Texas,1145,2965,88,0.27274892806098144,0.7062887089090043,0.02096236303001429
7866,Kaufman,48257.0,Texas,10278,29587,1400,0.2490730643402399,0.7169998788319399,0.033927056827820185
7869,Kendall,48259.0,Texas,3643,15700,777,0.18106361829025844,0.7803180914512923,0.0386182902584493
7872,Kenedy,48261.0,Texas,99,84,3,0.532258064516129,0.45161290322580644,0.016129032258064516
7875,Kent,48263.0,Texas,59,360,15,0.1359447004608295,0.8294930875576036,0.03456221198156682
7878,Kerr,48265.0,Texas,4681,17727,889,0.20092715800317637,0.7609134223290552,0.03815941966776838
7881,Kimble,48267.0,Texas,206,1697,49,0.10553278688524591,0.8693647540983607,0.025102459016393443
7884,King,48269.0,Texas,5,149,5,0.031446540880503145,0.9371069182389937,0.031446540880503145
7887,Kinney,48271.0,Texas,458,936,36,0.3202797202797203,0.6545454545454545,0.025174825174825177
7890,Kleberg,48273.0,Texas,4716,4367,429,0.49579478553406225,0.45910428931875524,0.04510092514718251
7893,Knox,48275.0,Texas,247,1078,42,0.18068763716166789,0.7885881492318947,0.030724213606437453
7896,Lamar,48277.0,Texas,3583,14561,467,0.19252055236150664,0.7823867605179733,0.025092687120520124
7899,Lamb,48279.0,Texas,771,3111,113,0.19299123904881102,0.7787234042553192,0.02828535669586984
7902,Lampasas,48281.0,Texas,1483,6385,337,0.18074344911639245,0.7781840341255332,0.04107251675807434
7905,La,48283.0,Texas,1129,872,58,0.5483244293346284,0.4235065565808645,0.028169014084507043
7908,Lavaca,48285.0,Texas,1170,7347,144,0.13508832698302736,0.8482854173882923,0.01662625562868029
7911,Lee,48287.0,Texas,1372,4997,166,0.20994644223412395,0.7646518745218056,0.02540168324407039
7914,Leon,48289.0,Texas,909,6391,139,0.1221938432585025,0.859120849576556,0.018685307164941524
7917,Liberty,48291.0,Texas,4862,18892,513,0.200354390736391,0.7785057897556352,0.021139819507973792
7920,Limestone,48293.0,Texas,1778,5796,165,0.22974544514795192,0.7489339707972607,0.02132058405478744
7923,Lipscomb,48295.0,Texas,135,1159,38,0.10135135135135136,0.8701201201201201,0.028528528528528527
7926,Live,48297.0,Texas,742,3464,96,0.1724779172477917,0.805206880520688,0.022315202231520222
7929,Llano,48299.0,Texas,1825,8299,323,0.17469129893749402,0.7943907341820619,0.030917966880444146
7932,Loving,48301.0,Texas,4,58,3,0.06153846153846154,0.8923076923076924,0.046153846153846156
7935,Lubbock,48303.0,Texas,28023,65651,5339,0.2830234413662852,0.6630543463989577,0.05392221223475705
7938,Lynn,48305.0,Texas,403,1546,60,0.20059731209556994,0.7695370831259333,0.029865604778496764
7941,McCulloch,48307.0,Texas,482,2552,69,0.15533354817918144,0.822429906542056,0.02223654527876249
7944,McLennan,48309.0,Texas,27063,48260,3752,0.3422447043945621,0.610306670882074,0.0474486247233639
7947,McMullen,48311.0,Texas,40,454,5,0.08016032064128256,0.9098196392785571,0.01002004008016032
7950,Madison,48313.0,Texas,881,3351,57,0.2054091862905106,0.7813010025647004,0.013289811144788995
7953,Marion,48315.0,Texas,1165,2983,90,0.2748938178386031,0.7038697498820198,0.021236432279377066
7956,Martin,48317.0,Texas,266,1455,41,0.15096481271282633,0.825766174801362,0.023269012485811577
7959,Mason,48319.0,Texas,354,1656,47,0.17209528439474964,0.8050559066601848,0.022848808945065628
7962,Matagorda,48321.0,Texas,3500,8366,330,0.2869793374877009,0.6859626106920301,0.02705805182026894
7965,Maverick,48323.0,Texas,10397,2816,375,0.7651604356785399,0.2072416838386812,0.027597880482778923
7968,Medina,48325.0,Texas,4634,12085,527,0.268699988403108,0.7007422010901079,0.030557810506784182
7971,Menard,48327.0,Texas,154,682,28,0.17824074074074073,0.7893518518518519,0.032407407407407406
7974,Midland,48329.0,Texas,10025,36973,2214,0.20371047711940177,0.7513004958140291,0.044989027066569126
7977,Milam,48331.0,Texas,2051,6364,249,0.23672668513388734,0.734533702677747,0.02873961218836565
7980,Mills,48333.0,Texas,243,1951,51,0.10824053452115813,0.8690423162583519,0.02271714922048998
7983,Mitchell,48335.0,Texas,354,1780,62,0.16120218579234974,0.8105646630236795,0.028233151183970857
7986,Montague,48337.0,Texas,885,7526,193,0.10285913528591353,0.8747094374709438,0.022431427243142725
7989,Montgomery,48339.0,Texas,45835,150314,8483,0.22398745064310568,0.7345576449431174,0.04145490441377692
7992,Moore,48341.0,Texas,1098,3977,209,0.2077971233913702,0.7526495079485238,0.03955336866010598
7995,Morris,48343.0,Texas,1425,3446,102,0.2865473557208928,0.6929418861854012,0.020510758093706012
7998,Motley,48345.0,Texas,40,566,9,0.06504065040650407,0.9203252032520325,0.014634146341463415
8001,Nacogdoches,48347.0,Texas,6846,14771,1005,0.3026257625320484,0.6529484572540005,0.04442578021395102
8004,Navarro,48349.0,Texas,4002,11994,437,0.24353435160956613,0.7298728168928376,0.026592831497596302
8007,Newton,48351.0,Texas,1156,4288,90,0.20889049512106975,0.7748464040477051,0.016263100831225154
8010,Nolan,48353.0,Texas,1029,3552,276,0.2118591723285979,0.7313156269302038,0.05682520074119827
8013,Nueces,48355.0,Texas,49198,50766,4441,0.4712226425937455,0.48624108040802644,0.042536276998228054
8016,Ochiltree,48357.0,Texas,274,2628,100,0.09127248500999334,0.8754163890739507,0.033311125916055964
8019,Oldham,48359.0,Texas,78,850,20,0.08227848101265822,0.8966244725738397,0.02109704641350211
8022,Orange,48361.0,Texas,5735,25513,752,0.17921875,0.79728125,0.0235
8025,Palo,48363.0,Texas,1708,8284,278,0.16630963972736124,0.8066212268743914,0.027069133398247323
8028,Panola,48365.0,Texas,1835,8445,136,0.17617127496159754,0.8107718894009217,0.013056835637480798
8031,Parker,48367.0,Texas,8344,46473,2000,0.14685745463505642,0.8179418131897144,0.035200732175229246
8034,Parmer,48369.0,Texas,485,1915,66,0.19667477696674776,0.7765612327656123,0.0267639902676399
8037,Pecos,48371.0,Texas,1554,2468,163,0.37132616487455194,0.5897252090800478,0.03894862604540024
8040,Polk,48373.0,Texas,4187,15176,489,0.2109107394720935,0.764456981664316,0.02463227886359057
8043,Potter,48375.0,Texas,7657,19630,1364,0.2672507067816132,0.6851418798645772,0.04760741335380964
8046,Presidio,48377.0,Texas,1458,652,98,0.6603260869565217,0.29528985507246375,0.044384057971014496
8049,Rains,48379.0,Texas,628,3968,105,0.133588598170602,0.8440757285683897,0.022335673261008295
8052,Randall,48381.0,Texas,8367,43462,2476,0.15407421047785655,0.8003314611914188,0.04559432833072461
8055,Reagan,48383.0,Texas,167,709,28,0.1847345132743363,0.7842920353982301,0.030973451327433628
8058,Real,48385.0,Texas,262,1382,37,0.15585960737656157,0.8221296847114813,0.022010707911957167
8061,Red,48387.0,Texas,1149,3926,86,0.22263127300910676,0.760705289672544,0.016663437318349156
8064,Reeves,48389.0,Texas,1659,1417,108,0.5210427135678392,0.44503768844221103,0.03391959798994975
8067,Refugio,48391.0,Texas,1034,1830,84,0.35074626865671643,0.6207598371777476,0.028493894165535955
8070,Roberts,48393.0,Texas,20,524,10,0.036101083032490974,0.9458483754512635,0.018050541516245487
8073,Robertson,48395.0,Texas,2203,4668,164,0.3131485429992893,0.6635394456289979,0.023312011371712866
8076,Rockwall,48397.0,Texas,9655,28451,1842,0.24168919595474117,0.7122008611194552,0.046109942925803546
8079,Runnels,48399.0,Texas,453,3250,79,0.1197778952934955,0.8593336858804865,0.02088841882601798
8082,Rusk,48401.0,Texas,3935,14675,384,0.20717068547962514,0.7726124039170265,0.020216910603348424
8085,Sabine,48403.0,Texas,614,3998,39,0.13201462051171792,0.8596000860030101,0.008385293485271984
8088,San,48405.0,Texas,910,2622,37,0.25497338189969176,0.7346595685065844,0.010367049593723731
8091,San,48407.0,Texas,2038,8059,246,0.19704147732766122,0.779174320796674,0.023784201875664702
8094,San,48409.0,Texas,7871,13030,755,0.3634558551902475,0.6016808274843,0.03486331732545253
8097,San,48411.0,Texas,293,2025,39,0.12431056427662282,0.859142978362325,0.016546457361052185
8100,Schleicher,48413.0,Texas,208,821,30,0.1964117091595845,0.7752596789423984,0.028328611898016998
8103,Scurry,48415.0,Texas,733,4410,146,0.13858952543013803,0.8338060124787294,0.02760446209113254
8106,Shackelford,48417.0,Texas,103,1378,23,0.06848404255319149,0.9162234042553191,0.015292553191489361
8109,Shelby,48419.0,Texas,1758,7179,149,0.19348448162007484,0.790116662998019,0.01639885538190623
8112,Sherman,48421.0,Texas,96,807,32,0.10267379679144385,0.8631016042780749,0.034224598930481284
8115,Smith,48423.0,Texas,22300,58930,3538,0.2630709701774254,0.6951915817289543,0.04173744809362023
8118,Somervell,48425.0,Texas,541,3206,150,0.1388247369771619,0.8226841159866564,0.03849114703618168
8121,Starr,48427.0,Texas,9289,2224,227,0.7912265758091993,0.18943781942078364,0.019335604770017036
8124,Stephens,48429.0,Texas,348,3034,79,0.10054897428488876,0.8766252528171049,0.022825772898006358
8127,Sterling,48431.0,Texas,70,549,14,0.11058451816745656,0.8672985781990521,0.022116903633491312
8130,Stonewall,48433.0,Texas,135,555,11,0.19258202567760344,0.7917261055634808,0.015691868758915834
8133,Sutton,48435.0,Texas,313,1075,28,0.221045197740113,0.759180790960452,0.01977401129943503
8136,Swisher,48437.0,Texas,462,1671,71,0.20961887477313976,0.7581669691470054,0.03221415607985481
8139,Tarrant,48439.0,Texas,288392,345921,34201,0.431392611074712,0.5174476525547708,0.051159736370517295
8142,Taylor,48441.0,Texas,10085,33250,2424,0.22039380231211347,0.7266330120850543,0.05297318560283223
8145,Terrell,48443.0,Texas,140,288,10,0.319634703196347,0.6575342465753424,0.0228310502283105
8148,Terry,48445.0,Texas,753,2459,143,0.22444113263785395,0.7329359165424739,0.04262295081967213
8151,Throckmorton,48447.0,Texas,84,715,9,0.10396039603960396,0.8849009900990099,0.011138613861386138
8154,Titus,48449.0,Texas,2597,6511,311,0.2757192907952012,0.6912623420745302,0.03301836713026861
8157,Tom,48451.0,Texas,9173,27494,1812,0.23838977104394604,0.7145196080979236,0.04709062085813041
8160,Travis,48453.0,Texas,308260,127209,33251,0.657663423792456,0.2713965693804403,0.07094000682710361
8163,Trinity,48455.0,Texas,1154,4737,94,0.1928153717627402,0.7914786967418547,0.015705931495405178
8166,Tyler,48457.0,Texas,1248,6624,144,0.15568862275449102,0.8263473053892215,0.017964071856287425
8169,Upshur,48459.0,Texas,2380,13209,424,0.14862923874352088,0.8248922750265409,0.026478486229938175
8172,Upton,48461.0,Texas,286,1007,54,0.21232368225686712,0.7475872308834447,0.0400890868596882
8175,Uvalde,48463.0,Texas,3867,4835,262,0.43139223560910306,0.5393797411869701,0.02922802320392682
8178,Val,48465.0,Texas,6964,5890,763,0.5114195490930454,0.4325475508555482,0.05603290005140633
8181,Van,48467.0,Texas,2799,18473,618,0.127866605756053,0.8439013248058475,0.02823206943809959
8184,Victoria,48469.0,Texas,8866,21275,982,0.2848697105034862,0.6835780612408829,0.031552228255630886
8187,Walker,48471.0,Texas,6091,12884,821,0.30768842190341483,0.6508385532430794,0.041473024853505756
8190,Waller,48473.0,Texas,5748,10531,505,0.3424690181124881,0.6274428026692088,0.030088179218303146
8193,Ward,48475.0,Texas,783,2547,115,0.22728592162554426,0.7393323657474601,0.033381712626995644
